Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
37,Travel_Rarely,1239,Human Resources,8,2,Other,1,1794,3,Male,89,3,2,Human Resources,2,Divorced," 4,071 "," 12,832 ", 2 ,Y,No,13,3,3,80,0,19,4,2,10,0,4,7,No
35,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single," 5,813 "," 13,492 ", 1 ,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7,Yes
33,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1,1798,4,Male,90,4,1,Research Scientist,1,Married," 3,143 "," 6,076 ", 6 ,Y,No,19,3,2,80,1,14,1,3,10,8,7,6,No
28,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1,1799,3,Male,82,3,1,Research Scientist,4,Married," 2,044 "," 5,531 ", 1 ,Y,No,11,3,3,80,1,5,6,4,5,3,0,3,No
39,Travel_Rarely,1253,Research & Development,10,1,Medical,1,1800,3,Male,65,3,3,Research Director,3,Single," 13,464 "," 7,914 ", 7 ,Y,No,21,4,3,80,0,9,3,3,4,3,2,2,No
46,Non-Travel,849,Sales,26,2,Life Sciences,1,1801,2,Male,98,2,2,Sales Executive,2,Single," 7,991 "," 25,166 ", 8 ,Y,No,15,3,3,80,0,6,3,3,2,2,2,2,No
40,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1,1802,3,Female,99,3,1,Laboratory Technician,1,Married," 3,377 "," 25,605 ", 4 ,Y,No,17,3,4,80,1,7,5,2,4,3,0,2,No
42,Travel_Rarely,1128,Research & Development,13,3,Medical,1,1803,2,Male,95,4,2,Healthcare Representative,1,Married," 5,538 "," 5,696 ", 5 ,Y,No,18,3,3,80,2,10,2,2,0,0,0,0,No
35,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced," 5,762 "," 24,442 ", 2 ,Y,No,14,3,3,80,1,15,6,3,7,7,1,7,No
38,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,100,3,1,Human Resources,2,Divorced," 2,592 "," 7,129 ", 5 ,Y,No,13,3,4,80,3,13,3,3,11,10,3,8,No
34,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married," 5,346 "," 6,208 ", 4 ,Y,No,17,3,3,80,1,11,3,2,7,1,0,7,Yes
37,Travel_Rarely,370,Research & Development,10,4,Medical,1,1809,4,Male,58,3,2,Manufacturing Director,1,Single," 4,213 "," 4,992 ", 1 ,Y,No,15,3,2,80,0,10,4,1,10,3,0,8,Yes
39,Travel_Frequently,766,Sales,20,3,Life Sciences,1,1812,3,Male,83,3,2,Sales Executive,4,Divorced," 4,127 "," 19,188 ", 2 ,Y,No,18,3,4,80,1,7,6,3,2,1,2,2,No
43,Non-Travel,343,Research & Development,9,3,Life Sciences,1,1813,1,Male,52,3,1,Research Scientist,3,Single," 2,438 "," 24,978 ", 4 ,Y,No,13,3,3,80,0,7,2,2,3,2,1,2,No
41,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1,1814,2,Male,85,4,2,Healthcare Representative,2,Single," 6,870 "," 15,530 ", 3 ,Y,No,12,3,1,80,0,11,3,1,3,2,1,2,No
41,Travel_Rarely,796,Sales,4,1,Marketing,1,1815,3,Female,81,3,3,Sales Executive,3,Divorced," 10,447 "," 26,458 ", -   ,Y,Yes,13,3,4,80,1,23,3,4,22,14,13,5,No
30,Travel_Rarely,1092,Research & Development,10,3,Medical,1,1816,1,Female,64,3,3,Manufacturing Director,3,Single," 9,667 "," 2,739 ", 9 ,Y,No,14,3,2,80,0,9,3,3,7,7,0,2,No
26,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,69,3,1,Human Resources,2,Married," 2,148 "," 6,889 ", -   ,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4,Yes
46,Travel_Rarely,261,Research & Development,21,2,Medical,1,1821,4,Female,66,3,2,Healthcare Representative,2,Married," 8,926 "," 10,842 ", 4 ,Y,No,22,4,4,80,1,13,2,4,9,7,3,7,Yes
40,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1,1822,3,Female,52,3,2,Healthcare Representative,4,Divorced," 6,513 "," 9,060 ", 4 ,Y,No,17,3,4,80,1,12,3,3,5,3,0,3,No
34,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married," 6,799 "," 22,128 ", 1 ,Y,No,21,4,3,80,2,10,5,3,10,8,4,8,No
58,Non-Travel,350,Sales,2,3,Medical,1,1824,2,Male,52,3,4,Manager,2,Divorced," 16,291 "," 22,577 ", 4 ,Y,No,22,4,4,80,1,37,0,2,16,9,14,14,No
35,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married," 2,705 "," 9,696 ", -   ,Y,No,16,3,2,80,1,6,2,4,5,4,0,3,No
47,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1,1827,3,Female,92,2,3,Manufacturing Director,2,Divorced," 10,333 "," 19,271 ", 8 ,Y,Yes,12,3,3,80,1,28,4,3,22,11,14,10,No
40,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1,1829,2,Female,47,3,2,Healthcare Representative,1,Divorced," 4,448 "," 10,748 ", 2 ,Y,No,12,3,2,80,1,15,3,3,7,4,7,7,No
54,Travel_Rarely,431,Research & Development,7,4,Medical,1,1830,4,Female,68,3,2,Research Scientist,4,Married," 6,854 "," 15,696 ", 4 ,Y,No,15,3,2,80,1,14,2,2,7,1,1,7,No
31,Travel_Frequently,1125,Sales,7,4,Marketing,1,1833,1,Female,68,3,3,Sales Executive,1,Married," 9,637 "," 8,277 ", 2 ,Y,No,14,3,4,80,2,9,3,3,3,2,2,2,No
28,Travel_Rarely,1217,Research & Development,1,3,Medical,1,1834,3,Female,67,3,1,Research Scientist,1,Married," 3,591 "," 12,719 ", 1 ,Y,No,25,4,3,80,1,3,3,3,3,2,1,2,No
38,Travel_Rarely,723,Sales,2,4,Marketing,1,1835,2,Female,77,1,2,Sales Representative,4,Married," 5,405 "," 4,244 ", 2 ,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3,No
26,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,46,3,2,Sales Executive,4,Single," 4,684 "," 9,125 ", 1 ,Y,No,13,3,1,80,0,5,4,3,5,3,1,2,No
58,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1,1837,1,Male,87,3,4,Research Director,3,Married," 15,787 "," 21,624 ", 2 ,Y,Yes,14,3,2,80,0,23,3,3,2,2,2,2,No
18,Non-Travel,1431,Research & Development,14,3,Medical,1,1839,2,Female,33,3,1,Research Scientist,3,Single," 1,514 "," 8,018 ", 1 ,Y,No,16,3,3,80,0,0,4,1,0,0,0,0,No
31,Travel_Rarely,359,Human Resources,18,5,Human Resources,1,1842,4,Male,89,4,1,Human Resources,1,Married," 2,956 "," 21,495 ", -   ,Y,No,17,3,3,80,0,2,4,3,1,0,0,0,Yes
29,Travel_Rarely,350,Human Resources,13,3,Human Resources,1,1844,1,Male,56,2,1,Human Resources,1,Divorced," 2,335 "," 3,157 ", 4 ,Y,Yes,15,3,4,80,3,4,3,3,2,2,2,0,Yes
45,Non-Travel,589,Sales,2,4,Life Sciences,1,1845,3,Female,67,3,2,Sales Executive,3,Married," 5,154 "," 19,665 ", 4 ,Y,No,22,4,2,80,2,10,3,4,8,7,5,7,No
36,Travel_Rarely,430,Research & Development,2,4,Other,1,1847,4,Female,73,3,2,Research Scientist,2,Married," 6,962 "," 19,573 ", 4 ,Y,Yes,22,4,4,80,1,15,2,3,1,0,0,0,No
43,Travel_Frequently,1422,Sales,2,4,Life Sciences,1,1849,1,Male,92,3,2,Sales Executive,4,Married," 5,675 "," 19,246 ", 1 ,Y,No,20,4,3,80,1,7,5,3,7,7,7,7,No
27,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1,1850,4,Female,53,3,1,Laboratory Technician,4,Single," 2,379 "," 19,826 ", -   ,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2,No
29,Travel_Frequently,574,Research & Development,20,1,Medical,1,1852,4,Male,40,3,1,Laboratory Technician,4,Married," 3,812 "," 7,003 ", 1 ,Y,No,13,3,2,80,0,11,3,4,11,8,3,10,No
32,Travel_Frequently,1318,Sales,10,4,Marketing,1,1853,4,Male,79,3,2,Sales Executive,4,Single," 4,648 "," 26,075 ", 8 ,Y,No,13,3,3,80,0,4,2,4,0,0,0,0,No
42,Non-Travel,355,Research & Development,10,4,Technical Degree,1,1854,3,Male,38,3,1,Research Scientist,3,Married," 2,936 "," 6,161 ", 3 ,Y,No,22,4,2,80,2,10,1,2,6,3,3,3,No
47,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1,1856,2,Female,64,3,1,Laboratory Technician,3,Single," 2,105 "," 5,411 ", 4 ,Y,No,12,3,3,80,0,7,2,3,2,2,2,0,No
46,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1,1857,4,Male,82,3,3,Manufacturing Director,4,Divorced," 8,578 "," 19,989 ", 3 ,Y,No,14,3,3,80,1,12,4,2,9,8,4,7,No
28,Non-Travel,280,Human Resources,1,2,Life Sciences,1,1858,3,Male,43,3,1,Human Resources,4,Divorced," 2,706 "," 10,494 ", 1 ,Y,No,15,3,2,80,1,3,2,3,3,2,2,2,No
29,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1,1859,4,Male,93,1,2,Healthcare Representative,3,Divorced," 6,384 "," 21,143 ", 8 ,Y,No,17,3,4,80,2,11,3,3,7,0,1,6,No
42,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1,1860,4,Male,81,3,1,Laboratory Technician,3,Single," 3,968 "," 13,624 ", 4 ,Y,No,13,3,4,80,0,8,3,3,0,0,0,0,No
32,Travel_Rarely,414,Sales,2,4,Marketing,1,1862,3,Male,82,2,2,Sales Executive,2,Single," 9,907 "," 26,186 ", 7 ,Y,Yes,12,3,3,80,0,7,3,2,2,2,2,2,Yes
46,Travel_Rarely,1319,Sales,3,3,Technical Degree,1,1863,1,Female,45,4,4,Sales Executive,1,Divorced," 13,225 "," 7,739 ", 2 ,Y,No,12,3,4,80,1,25,5,3,19,17,2,8,No
27,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,36,2,2,Sales Representative,3,Married," 3,540 "," 7,018 ", 1 ,Y,No,21,4,4,80,1,9,5,3,9,8,5,8,No
29,Travel_Rarely,352,Human Resources,6,1,Medical,1,1865,4,Male,87,2,1,Human Resources,2,Married," 2,804 "," 15,434 ", 1 ,Y,No,11,3,4,80,0,1,3,3,1,0,0,0,No
43,Travel_Rarely,823,Research & Development,6,3,Medical,1,1866,1,Female,81,2,5,Manager,3,Married," 19,392 "," 22,539 ", 7 ,Y,No,13,3,4,80,0,21,2,3,16,12,6,14,No
48,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1,1867,4,Male,91,2,5,Research Director,2,Married," 19,665 "," 13,583 ", 4 ,Y,No,12,3,4,80,0,29,3,3,22,10,12,9,No
29,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1,1868,4,Male,73,2,1,Research Scientist,4,Single," 2,439 "," 14,753 ", 1 ,Y,Yes,24,4,2,80,0,1,3,2,1,0,1,0,Yes
46,Travel_Rarely,1254,Sales,10,3,Life Sciences,1,1869,3,Female,64,3,3,Sales Executive,2,Married," 7,314 "," 14,011 ", 5 ,Y,No,21,4,3,80,3,14,2,3,8,7,0,7,Yes
27,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1,1870,4,Female,77,2,1,Research Scientist,1,Married," 4,774 "," 23,844 ", -   ,Y,No,19,3,4,80,1,8,2,2,7,6,7,3,No
39,Travel_Rarely,835,Research & Development,19,4,Other,1,1871,4,Male,41,3,2,Research Scientist,4,Divorced," 3,902 "," 5,141 ", 8 ,Y,No,14,3,2,80,3,7,2,3,2,2,2,2,No
55,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1,1873,2,Male,98,2,1,Research Scientist,4,Married," 2,662 "," 7,975 ", 8 ,Y,No,20,4,2,80,1,19,2,4,5,2,0,4,No
28,Travel_Rarely,1172,Sales,3,3,Medical,1,1875,2,Female,78,3,1,Sales Representative,2,Married," 2,856 "," 3,692 ", 1 ,Y,No,19,3,4,80,1,1,3,3,1,0,0,0,No
30,Travel_Rarely,945,Sales,9,3,Medical,1,1876,2,Male,89,3,1,Sales Representative,4,Single," 1,081 "," 16,019 ", 1 ,Y,No,13,3,3,80,0,1,3,2,1,0,0,0,Yes
22,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1,1878,4,Male,75,3,1,Research Scientist,2,Single," 2,472 "," 26,092 ", 1 ,Y,Yes,23,4,1,80,0,1,2,3,1,0,0,0,Yes
36,Travel_Rarely,1266,Sales,10,4,Technical Degree,1,1880,2,Female,63,2,2,Sales Executive,3,Married," 5,673 "," 6,060 ", 1 ,Y,Yes,13,3,1,80,1,10,4,3,10,9,1,7,No
31,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1,1881,2,Male,89,3,2,Laboratory Technician,3,Divorced," 4,197 "," 18,624 ", 1 ,Y,No,11,3,1,80,1,10,2,3,10,8,0,2,No
34,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married," 9,713 "," 24,444 ", 2 ,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0,No
29,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1,1883,4,Male,59,3,1,Laboratory Technician,1,Single," 2,062 "," 19,384 ", 3 ,Y,No,14,3,2,80,0,11,2,3,3,2,1,2,No
37,Travel_Rarely,783,Research & Development,7,4,Medical,1,1885,4,Male,78,3,2,Research Scientist,1,Married," 4,284 "," 13,588 ", 5 ,Y,Yes,22,4,3,80,1,16,2,3,5,3,0,4,No
35,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married," 4,788 "," 25,388 ", -   ,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2,No
45,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1,1888,2,Female,93,2,2,Manufacturing Director,4,Married," 5,906 "," 23,888 ", -   ,Y,No,13,3,4,80,2,10,2,2,9,8,3,8,No
36,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1,1890,2,Male,94,2,2,Human Resources,4,Single," 3,886 "," 4,223 ", 1 ,Y,No,21,4,4,80,0,10,2,2,10,1,0,8,No
40,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1,1892,1,Male,98,3,4,Manager,1,Divorced," 16,823 "," 18,991 ", 2 ,Y,No,11,3,1,80,1,22,3,3,19,7,11,16,No
26,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1,1893,2,Female,90,2,1,Research Scientist,3,Married," 2,933 "," 14,908 ", 1 ,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0,No
27,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,89,4,2,Sales Executive,3,Single," 6,500 "," 26,997 ", -   ,Y,No,14,3,2,80,0,9,5,2,8,7,0,7,No
48,Travel_Frequently,117,Research & Development,22,3,Medical,1,1900,4,Female,58,3,4,Manager,4,Divorced," 17,174 "," 2,437 ", 3 ,Y,No,11,3,2,80,1,24,3,3,22,17,4,7,No
44,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1,1903,2,Male,78,4,2,Healthcare Representative,1,Married," 5,033 "," 9,364 ", 2 ,Y,No,15,3,4,80,1,10,5,3,2,0,2,2,No
34,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married," 2,307 "," 14,460 ", 1 ,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0,Yes
56,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1,1907,1,Male,97,3,1,Laboratory Technician,4,Single," 2,587 "," 10,261 ", 1 ,Y,No,16,3,4,80,0,5,3,3,4,2,1,0,Yes
36,Travel_Rarely,335,Sales,17,2,Marketing,1,1908,3,Male,33,2,2,Sales Executive,2,Married," 5,507 "," 16,822 ", 2 ,Y,No,16,3,3,80,2,12,1,1,4,2,1,3,No
41,Travel_Rarely,337,Sales,8,3,Marketing,1,1909,3,Female,54,3,2,Sales Executive,2,Married," 4,393 "," 26,841 ", 5 ,Y,No,21,4,3,80,1,14,3,3,5,4,1,4,No
42,Travel_Rarely,1396,Research & Development,6,3,Medical,1,1911,3,Male,83,3,3,Research Director,1,Married," 13,348 "," 14,842 ", 9 ,Y,No,13,3,2,80,1,18,3,4,13,7,5,7,No
31,Travel_Rarely,1079,Sales,10,2,Medical,1,1912,3,Female,86,3,2,Sales Executive,4,Divorced," 6,583 "," 20,115 ", 2 ,Y,Yes,11,3,4,80,1,8,2,3,5,2,1,4,No
34,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married," 8,103 "," 16,495 ", 3 ,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1,No
31,Travel_Rarely,471,Research & Development,4,3,Medical,1,1916,1,Female,62,4,1,Laboratory Technician,3,Divorced," 3,978 "," 16,031 ", 8 ,Y,No,12,3,2,80,1,4,0,2,2,2,2,2,No
26,Travel_Frequently,1096,Research & Development,6,3,Other,1,1918,3,Male,61,4,1,Laboratory Technician,4,Married," 2,544 "," 7,102 ", -   ,Y,No,18,3,1,80,1,8,3,3,7,7,7,7,No
45,Travel_Frequently,1297,Research & Development,1,4,Medical,1,1922,2,Male,44,3,2,Healthcare Representative,3,Single," 5,399 "," 14,511 ", 4 ,Y,No,12,3,3,80,0,12,3,3,4,2,0,3,No
33,Travel_Rarely,217,Sales,10,4,Marketing,1,1924,2,Male,43,3,2,Sales Executive,3,Single," 5,487 "," 10,410 ", 1 ,Y,No,14,3,2,80,0,10,2,2,10,4,0,9,No
28,Travel_Frequently,783,Sales,1,2,Life Sciences,1,1927,3,Male,42,2,2,Sales Executive,4,Married," 6,834 "," 19,255 ", 1 ,Y,Yes,12,3,3,80,1,7,2,3,7,7,0,7,No
29,Travel_Frequently,746,Sales,24,3,Technical Degree,1,1928,3,Male,45,4,1,Sales Representative,1,Single," 1,091 "," 10,642 ", 1 ,Y,No,17,3,4,80,0,1,3,3,1,0,0,0,Yes
39,Non-Travel,1251,Sales,21,4,Life Sciences,1,1929,1,Female,32,1,2,Sales Executive,3,Married," 5,736 "," 3,987 ", 6 ,Y,No,19,3,3,80,1,10,1,3,3,2,1,2,No
27,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1,1931,2,Male,41,3,1,Research Scientist,2,Married," 2,226 "," 6,073 ", 1 ,Y,No,11,3,3,80,1,6,3,2,5,3,1,2,No
34,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married," 5,747 "," 26,496 ", 1 ,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11,No
28,Travel_Rarely,1475,Sales,13,2,Marketing,1,1933,4,Female,84,3,2,Sales Executive,3,Single," 9,854 "," 23,352 ", 3 ,Y,Yes,11,3,4,80,0,6,0,3,2,0,2,2,Yes
47,Non-Travel,1169,Research & Development,14,4,Technical Degree,1,1934,3,Male,64,3,2,Research Scientist,2,Married," 5,467 "," 2,125 ", 8 ,Y,No,18,3,3,80,1,16,4,4,8,7,1,7,No
56,Travel_Rarely,1443,Sales,11,5,Marketing,1,1935,4,Female,89,2,2,Sales Executive,1,Married," 5,380 "," 20,328 ", 4 ,Y,No,16,3,3,80,1,6,3,3,0,0,0,0,No
39,Travel_Rarely,867,Research & Development,9,2,Medical,1,1936,1,Male,87,3,2,Manufacturing Director,1,Married," 5,151 "," 12,315 ", 1 ,Y,No,25,4,4,80,1,10,3,3,10,0,7,9,No
38,Travel_Frequently,1394,Research & Development,8,3,Medical,1,1937,4,Female,58,2,2,Research Scientist,2,Divorced," 2,133 "," 18,115 ", 1 ,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7,No
58,Travel_Rarely,605,Sales,21,3,Life Sciences,1,1938,4,Female,72,3,4,Manager,4,Married," 17,875 "," 11,761 ", 4 ,Y,Yes,13,3,3,80,1,29,2,2,1,0,0,0,No
32,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,1939,1,Female,47,4,1,Research Scientist,3,Single," 2,432 "," 15,318 ", 3 ,Y,Yes,14,3,1,80,0,8,2,3,4,1,0,3,Yes
38,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1,1940,2,Male,71,3,1,Research Scientist,4,Divorced," 4,771 "," 14,293 ", 2 ,Y,No,19,3,4,80,2,10,0,4,5,2,0,3,No
49,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1,1941,2,Male,42,3,5,Research Director,4,Married," 19,161 "," 13,738 ", 3 ,Y,No,15,3,4,80,0,28,3,3,5,4,4,3,No
42,Travel_Rarely,419,Sales,12,4,Marketing,1,1943,2,Male,77,3,2,Sales Executive,4,Divorced," 5,087 "," 2,900 ", 3 ,Y,Yes,12,3,3,80,2,14,4,3,0,0,0,0,No
27,Travel_Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,58,2,1,Human Resources,2,Married," 2,863 "," 19,555 ", 1 ,Y,No,12,3,1,80,0,1,2,3,1,0,0,0,Yes
35,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married," 5,561 "," 15,975 ", -   ,Y,No,16,3,4,80,1,6,2,1,5,3,0,4,No
28,Non-Travel,1103,Research & Development,16,3,Medical,1,1947,3,Male,49,3,1,Research Scientist,3,Single," 2,144 "," 2,122 ", 1 ,Y,No,14,3,3,80,0,5,3,2,5,3,1,4,No
31,Non-Travel,976,Research & Development,3,2,Medical,1,1948,3,Male,48,3,1,Research Scientist,1,Divorced," 3,065 "," 3,995 ", 1 ,Y,Yes,13,3,4,80,1,4,3,4,4,2,2,3,No
36,Non-Travel,1351,Research & Development,9,4,Life Sciences,1,1949,1,Male,66,4,1,Laboratory Technician,2,Married," 2,810 "," 9,238 ", 1 ,Y,No,22,4,2,80,0,5,3,3,5,4,0,2,No
34,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single," 9,888 "," 6,770 ", 1 ,Y,No,21,4,1,80,0,14,3,2,14,8,2,1,No
34,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced," 8,628 "," 22,914 ", 1 ,Y,No,18,3,3,80,1,9,2,2,8,7,1,1,No
26,Travel_Rarely,157,Research & Development,1,3,Medical,1,1952,3,Male,95,3,1,Laboratory Technician,1,Single," 2,867 "," 20,006 ", -   ,Y,No,13,3,4,80,0,8,6,2,7,7,7,6,No
29,Travel_Rarely,136,Research & Development,1,3,Life Sciences,1,1954,1,Male,89,3,2,Healthcare Representative,1,Married," 5,373 "," 6,225 ", -   ,Y,No,12,3,1,80,1,6,5,2,5,3,0,2,No
32,Non-Travel,1146,Research & Development,15,4,Medical,1,1955,3,Female,34,3,2,Healthcare Representative,4,Divorced," 6,667 "," 16,542 ", 5 ,Y,No,18,3,2,80,1,9,6,3,5,1,1,2,No
31,Travel_Frequently,1125,Research & Development,1,3,Life Sciences,1,1956,4,Male,48,1,2,Research Scientist,1,Married," 5,003 "," 5,771 ", 1 ,Y,No,21,4,2,80,0,10,6,3,10,8,8,7,No
28,Travel_Rarely,1404,Research & Development,17,3,Technical Degree,1,1960,3,Male,32,2,1,Laboratory Technician,4,Divorced," 2,367 "," 18,779 ", 5 ,Y,No,12,3,1,80,1,6,2,2,4,1,0,3,Yes
38,Travel_Rarely,1404,Sales,1,3,Life Sciences,1,1961,1,Male,59,2,1,Sales Representative,1,Single," 2,858 "," 11,473 ", 4 ,Y,No,14,3,1,80,0,20,3,2,1,0,0,0,No
35,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married," 5,204 "," 13,586 ", 1 ,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9,No
27,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,44,3,2,Sales Executive,4,Single," 4,105 "," 5,099 ", 1 ,Y,No,14,3,1,80,0,7,5,3,7,7,0,7,No
32,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,1,1966,4,Male,56,2,2,Manufacturing Director,4,Single," 9,679 "," 10,138 ", 8 ,Y,No,24,4,2,80,0,8,1,3,1,0,0,0,No
31,Travel_Frequently,754,Sales,26,4,Marketing,1,1967,1,Male,63,3,2,Sales Executive,4,Married," 5,617 "," 21,075 ", 1 ,Y,Yes,11,3,3,80,0,10,4,3,10,7,0,8,Yes
53,Travel_Rarely,1168,Sales,24,4,Life Sciences,1,1968,1,Male,66,3,3,Sales Executive,1,Single," 10,448 "," 5,843 ", 6 ,Y,Yes,13,3,2,80,0,15,2,2,2,2,2,2,Yes
54,Travel_Rarely,155,Research & Development,9,2,Life Sciences,1,1969,1,Female,67,3,2,Research Scientist,3,Married," 2,897 "," 22,474 ", 3 ,Y,No,11,3,3,80,2,9,6,2,4,3,2,3,No
33,Travel_Frequently,1303,Research & Development,7,2,Life Sciences,1,1970,4,Male,36,3,2,Healthcare Representative,3,Divorced," 5,968 "," 18,079 ", 1 ,Y,No,20,4,3,80,3,9,2,3,9,7,2,8,No
43,Travel_Rarely,574,Research & Development,11,3,Life Sciences,1,1971,1,Male,30,3,3,Healthcare Representative,3,Married," 7,510 "," 16,873 ", 1 ,Y,No,17,3,2,80,1,10,1,3,10,9,0,9,No
38,Travel_Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,88,3,1,Human Resources,2,Married," 2,991 "," 5,224 ", -   ,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2,No
55,Travel_Rarely,189,Human Resources,26,4,Human Resources,1,1973,3,Male,71,4,5,Manager,2,Married," 19,636 "," 25,811 ", 4 ,Y,Yes,18,3,1,80,1,35,0,3,10,9,1,4,No
31,Travel_Rarely,1276,Research & Development,2,1,Medical,1,1974,4,Female,59,1,1,Laboratory Technician,4,Divorced," 1,129 "," 17,536 ", 1 ,Y,Yes,11,3,3,80,3,1,4,3,1,0,0,0,No
39,Travel_Rarely,119,Sales,15,4,Marketing,1,1975,2,Male,77,3,4,Sales Executive,1,Single," 13,341 "," 25,098 ", -   ,Y,No,12,3,1,80,0,21,3,3,20,8,11,10,No
42,Non-Travel,335,Research & Development,23,2,Life Sciences,1,1976,4,Male,37,2,2,Research Scientist,3,Single," 4,332 "," 14,811 ", 1 ,Y,No,12,3,4,80,0,20,2,3,20,9,3,7,No
31,Non-Travel,697,Research & Development,10,3,Medical,1,1979,3,Female,40,3,3,Research Director,3,Married," 11,031 "," 26,862 ", 4 ,Y,No,20,4,3,80,1,13,2,4,11,7,4,8,No
54,Travel_Rarely,157,Research & Development,10,3,Medical,1,1980,3,Female,77,3,2,Manufacturing Director,1,Single," 4,440 "," 25,198 ", 6 ,Y,Yes,19,3,4,80,0,9,3,3,5,2,1,4,No
